channelId,collabo_level
UCWeOgt5RZlbqQldkR2ziLkA,5
UC85p70c36OfpwaL8qRjzWNw,5
UCkQ9FRFX_ibAc0w8qDxxaLg,5
UCPr0btfTlrGSq-1GMiMfGxQ,5
UCZpkDnh40HJ8e1nyKkl1Qgw,5
UC_k9C3wHGewRtK_2BKPw4vw,5
UCBWi2qk4NclI4oKa-DWclgw,5
UCo5Sde9nnLl6Ip_hTHqqvLg,5
UCpEukF9mvSIdjym0X1V4FEA,5
UCFRdPgl5HuceqfRXcFZuYBA,5
UC227tEALU39L5A5tQA6z1-g,5
UCcaUEZpWUIq92rJ-de5uZdg,5
UCsABPC_SPKUaf7BkZGs4wbQ,5
UCIg6hBWS00pGZI-gYi9-M0w,5
UC5Nl5wqw8DppRRS0I9IibfQ,5
UCfcMCHWc7DmnuLuusOZI_aw,5
UCgfc3mO92q4dxYHhMZlLTKg,5
UCvoANwH_p3uGHlWO_zWUI7w,5
UCwod2QcjaLFpoElTgl6OMAA,5
UCMTj8Rk42EcHrW2vcQbWApA,5
UCVpT8wQ23B6Jn3m7gA-t99w,5
UC7k3n2gEK9MZk9F1WMNgaqg,5
UCk-xXFv6nkZriH7Bepb7Ldw,5
UCzwyhWlTC20nKm9SILweDvQ,5
UCPcgHU8AxygP_v48XR_vIMw,5
UCZQzXAz_4-ea557GQEP-KRw,5
UCBLD5wLVqtZYINkVBKkftbw,5
UCnSzUNybG2W4PQhGCD-U38A,5
UCoqrXGA7TX-sLT6IG5P5QZw,5
UCF7LiOZTkl9FGsJ8Pb5d5CQ,5
UC1O739Bs_hJN35_doH8nwUQ,5
UCcIzAN1Nv56oZysr3A-U41g,5
UCra52dSKP-vIlQbKx7dh8nw,5
UCIG6nYR4TvGxWOVu4G7LKIg,5
UC4tdzXb3MRGMw2gMS-QnmPQ,5
UCfA-_1xgih-wMYhJ5jcG8Wg,5
UCgRwoZjk7TLb5MctlGQbYEQ,5
UCushby-vMiJgdpqNhE2GbMw,5
UCwJHP0MXj9ICevE6P4BxNfg,5
