channelId,customer_illust,customer_2d_modeling,customer_3d_modeling,customer_event,customer_talk,customer_comedy,customer_game,customer_sing,customer_perform,customer_composition,customer_video_edit,customer_foreign_lng
UCLEp9_-cPbHmyJ9dmjcEwCQ,0,0,0,0,0,0,0,1,0,0,0,0
UCLGWiPu78SOBqq7qFZ3_RSg,0,0,0,0,0,0,0,0,1,1,1,0
UCLGpoIL5XEK3ZXeXeJ0sbOw,0,0,0,1,1,0,1,1,0,0,0,0
UCLIcu2u-d245zmg7KL6bnIA,0,0,0,0,0,0,1,0,0,0,0,0
UCLJ7sTH2gc9ElQl2tVJXYUA,0,0,0,0,0,0,1,0,0,0,0,0
UCLKp68wTgAwk3ur0bA3hu8Q,0,0,0,1,1,0,1,0,0,0,0,0
UCLLOrDyxPV6XZlkcXgn16og,1,0,0,1,1,1,0,1,0,0,0,0
UCLNIbYQkp3qIbLY-gzvD4kw,0,0,0,1,1,1,1,1,0,0,0,0
UCLOqtncIOb51TTfX6_VfLuQ,1,0,0,1,1,0,1,0,0,0,1,0
UCLPbXpAJXjw-X2Iz-Ndst7w,0,0,0,0,0,0,1,0,0,0,0,0
UCLYNbFZo-4_dtZriFhMreug,0,0,0,1,0,0,1,0,0,0,0,0
UCLdkip28kXO2UqPX-EJWxOQ,1,1,0,0,0,0,0,0,0,0,0,0
UCLevYCl2nDbIghJceScDxSQ,0,0,0,0,1,0,1,0,0,0,0,0
UCLfE0bUt77NDsSado-6b2Mg,0,0,0,0,1,0,1,0,0,0,0,0
UCLgtTFtr18BDCtO99IGVrNw,0,0,0,0,0,1,1,0,0,0,0,0
UCLpSSw-OLQM9xCEbyEmFstw,0,0,0,0,0,0,1,0,0,0,0,0
UCLtZxUIblVNMgf9pNLpmp3w,1,1,0,0,0,0,1,0,0,1,0,0
UCLuyrUQPIjGkqID9UlKUP2g,1,1,0,0,0,0,1,0,0,0,0,0
UCLx-lVnPeNnX8HVaA9r4klg,1,1,0,1,1,0,1,0,0,0,1,0
UCM0ULDdBKDAG-rmstIPK-8g,0,0,0,0,0,0,1,1,0,0,0,0
UCM40xYB1XKyXrdHnM1a5fmg,0,0,0,0,1,0,1,1,0,0,0,0
UCM4NJnUo5zi0mGj4RSnpV3Q,0,0,0,0,1,0,1,1,0,0,0,0
UCM4n5uEfd-JgVz_1eVK5REg,0,0,0,0,0,1,0,1,0,0,1,0
UCM5Z7NcA9_GuHlthVXZPSxA,1,0,0,0,0,0,0,1,0,0,0,0
UCMCVANim-P8B0GWx2oQ7fow,0,0,0,0,1,0,1,0,0,0,0,0
UCMESCOJlGewj3fbSVfTHoxQ,0,0,0,0,0,0,0,1,0,0,0,0
UCMG7DhyPga2ZpGfkrs2IiGA,0,0,0,1,0,0,1,1,0,0,0,1
UCMLXWLvU0N5upB45nDqiW_A,1,1,0,0,0,0,1,0,0,0,0,0
UCMLoSzVZa_maO6C9EddN45g,0,0,0,1,1,1,0,1,1,0,0,0
UCMMCJBC3b1DbmVc4-cTCFLg,0,0,0,0,0,0,1,1,0,0,0,0
UCMNH-qVhKOy1Ydvn6nTpOrw,0,0,0,0,1,0,1,1,0,0,0,0
UCMTj8Rk42EcHrW2vcQbWApA,0,0,0,0,1,0,0,1,1,0,0,0
UCMYadva5ayESXVkTCzrB0RQ,1,1,0,1,0,1,1,1,0,0,0,0
UCMiA8YbOje9Mf148_jMsHIg,1,1,0,1,1,0,0,0,0,0,0,0
UCMmSnJrK-R_bjFpMpdAS_Jg,0,0,0,0,1,0,1,0,1,1,0,0
UCMp6GsdtG1Wnzdt5W3jUqnQ,1,1,0,0,0,0,0,0,0,0,0,0
UCMqPnrpkhhjas9E0HIRP4Tg,0,0,0,0,0,0,1,0,0,0,0,0
UCMsRgADnqeBB24cm90qJgtQ,1,0,0,0,0,0,0,0,1,0,0,1
UCMsiWFEylMbDJ0gZfV61sow,0,0,0,1,0,0,0,1,0,0,0,0
UCMvf3AhN_59Jhj5bgFBjAog,0,0,0,0,1,1,0,0,0,1,0,0
UCMw5Ey7jXlv5IZc6QSkNsYw,0,0,1,0,0,0,1,0,0,0,0,0
UCN-KB4ScQprwOcMevaS0vhA,0,0,0,1,1,0,0,1,0,0,0,0
UCN0rsDg91Mda_bXQdvFPm9A,0,0,0,0,0,0,1,1,0,0,0,0
UCN40P43BvEIYpAVdTEyCYcA,1,0,0,1,1,1,1,0,0,0,0,0
UCN4vXRPq2rmZ9wq1mIYDGsA,1,1,0,1,1,0,1,0,0,0,1,0
UCN84kddLj2J6OTgKl6Kkt7Q,0,0,0,1,1,0,0,1,0,0,0,0
UCN8DhwrPhrxa_LhwqJmKcyQ,0,0,0,1,1,0,1,0,0,0,0,0
UCN8EZxZcuPZjtFGyoEs1r0A,0,0,0,1,1,0,1,1,0,0,1,0
UCNAm8yTZ5mM2IcpHtIy491Q,1,0,1,0,1,1,1,1,0,0,0,0
UCNC6eRU1hdF1EQAgMy1tGZg,1,0,0,1,0,0,0,0,0,0,0,0
UCNHQ_bVi6633CzIdvvxtVtw,0,0,0,0,0,0,0,1,0,0,0,0
UCNIF3pCLSTiaVzTDTKOYMlg,0,0,0,0,1,0,0,0,0,0,1,0
UCNIUbJ1BjqWY7cKDYeaYbSw,1,0,0,0,0,0,1,0,0,0,0,0
UCNKPecCrgQqd-ZXi_ANL70w,1,0,0,0,0,0,0,0,0,0,0,0
UCNLn0WqgKurXuo-3rlzKjAQ,0,0,0,0,0,0,1,1,0,0,0,0
UCNMB1XQO8RhoDBr6Ufa4RNw,0,0,0,0,1,0,1,0,0,0,1,0
UCNOMainYSXUudqKf2Qx_gAA,1,0,0,1,0,0,0,0,0,0,0,1
UCNPYh205ZpATb9jQpLXxCPg,0,0,0,1,1,0,1,0,0,0,1,0
UCNPhuBO5V7Rj0NqLa4mBnCQ,0,0,0,0,0,0,1,1,0,0,0,0
UCNQPparKsmaY5Kbe3VHSwkg,0,0,0,0,1,0,1,1,0,0,0,0
UCNRIdcMjR3t4snOfSq5sVpQ,1,1,0,0,0,0,1,0,0,0,0,0
UCNTfsXCrlKSZu3kaq7lFMDQ,1,0,0,0,0,0,1,0,0,0,0,0
UCNVdWmlK-0zj-zO-P3_abdg,0,0,0,0,0,0,1,1,0,0,0,0
UCNXOV7_6odn_Ns7ceUp1dLw,0,0,0,0,0,0,1,0,0,0,0,0
UCNYDL90f-LER5g62Xig0KbA,0,0,0,0,1,0,1,0,0,0,0,0
UCNbTaBG7jTwn4EMw5m9ceFw,0,1,0,0,1,0,1,1,0,0,0,0
UCNen3R3Lwlm1c-HjkTGmgPw,0,0,0,1,1,1,1,0,0,0,0,0
UCNfft-3jwhRKiL_t8am_qUA,0,0,0,0,1,1,0,0,0,0,0,0
UCNgfnmeooZt5Xfd7rgIO86A,0,1,0,1,0,0,1,0,0,0,0,0
UCNgoHcOCZ8Tiv-W4bV7Xv5A,0,0,0,1,1,0,1,0,0,0,0,0
UCNoTQel1pu9lZcXP5ADOF7w,0,0,0,0,0,0,1,0,0,0,0,0
UCNs3YHAyoXMw4WFJyhB-GuA,1,0,0,0,0,0,1,1,0,0,1,0
UCNuSkjcdQbSRhulwkfZPoqw,0,0,0,1,1,1,1,0,0,0,0,0
UCNuUNTqFmwFQuNVfic2xKmg,0,0,0,0,1,0,1,1,0,0,0,1
UCO0WPrBG5QImaKI2YI27xwg,1,0,0,1,1,0,1,1,0,0,0,0
UCO4Z2VHp90m57eXaAgKYR6g,0,0,0,0,1,0,1,0,0,0,1,0
UCO5QUta0vC6SKPOteu_AM_g,1,0,0,1,1,0,0,0,0,0,0,0
UCO8-4UNtaWyrs5AwDSaMdtA,0,0,0,1,0,0,1,0,0,0,0,0
UCO9hkpnSthqrwZ2IDwrcWyw,0,0,0,0,1,0,1,0,0,0,0,1
UCOB-cn8MMo5DsqwO1bD3bbA,0,0,0,0,0,0,1,0,0,0,0,0
UCOCIOfX8iDq7t7MHc5WuWUg,0,0,0,0,0,0,1,0,0,0,0,0
UCODvOfxonHB0pPnN2Eijmkg,1,1,0,1,1,0,0,1,0,0,0,0
UCOFX_SbPT1OU_ebVv1578bQ,1,0,0,0,0,0,0,0,0,0,1,0
UCOP2ZEJr1RhC-K7MxP2efGg,0,0,0,1,1,0,1,0,0,0,0,0
UCOS2muz4i1EZeMv0TSU0o-w,0,0,0,0,0,0,1,0,0,0,0,0
UCOSEsnkS1AEWoJAZ2RNu-QA,1,0,0,0,1,1,1,1,0,0,0,0
UCOTDGe0lTih6b_CJBB0QSEA,0,0,0,1,1,0,1,0,0,0,0,0
UCOUcahcBzw4aHzsdBptxVyw,0,1,0,1,0,0,1,0,0,0,0,0
UCOWL_F0dIR8-hSSmF1e9vPg,0,0,0,0,1,1,1,0,0,0,0,0
UCOb2e-w5BiD4rMTNCg8F_aA,1,0,0,0,0,0,0,0,0,0,0,0
UCOcrEkFE9jUvNqdiNMIUqZA,0,0,0,1,1,0,0,0,0,0,0,0
UCOmN0kDH6xv9GaFO0KkynXA,0,1,0,0,0,0,1,0,0,0,0,0
UCOrjRyXJpMzfQFLWuWzGwlg,0,0,0,1,1,0,1,1,0,0,0,0
UCOtDJ4ZcGbL_9OKpxkNXiAA,0,0,0,0,0,0,1,0,0,0,0,0
UCOwL_fmW6VPIAfJjoRylB5A,0,0,0,1,0,0,0,0,0,0,1,0
UCP-fTjLoUt766QEsfPwP6dQ,0,0,0,1,1,0,0,0,0,0,1,0
UCP-hBqu7wYKOzAAv_WrZ5wQ,0,0,0,0,0,0,1,0,0,0,0,1
UCP22aJhS04PkmET4ZuqedUw,0,0,0,0,0,0,1,0,0,0,0,0
UCP3POt7w6ONR-yi7RgyfAKw,1,1,0,1,0,0,1,1,0,0,1,0
UCP4BDh7G5kWhQ2BnkEzWC0A,0,0,0,0,0,0,1,0,0,0,1,0
UCP6jqkBOa36E6oqR7EMMkQg,0,0,0,0,1,0,1,1,0,0,0,0
UCPD1ulp3Hh3xZrFXZ8pevog,1,0,0,1,1,0,1,1,0,0,1,0
UCPEg6eW53NPMfUuzF9EMvCw,0,0,0,1,0,0,0,0,0,0,0,1
UCPEjDK8KhFXr6GOla5ZfK4Q,1,0,0,1,0,0,1,0,0,0,0,0
UCPF3i4x4SlmPubGVyCH6dNA,0,0,0,0,0,0,1,1,0,0,0,0
UCPGJPhu6TDKAC4LplHeV32Q,0,0,0,0,1,0,1,1,0,0,0,0
UCPJ3R0BeGo4CYsflBxRWMZQ,0,0,0,0,0,0,1,0,0,0,0,0
UCPKMLq9I0PUPTCePvAMkzxw,0,0,0,0,1,0,1,0,0,0,0,0
UCPMHUY0d-7tLtm9SDz5G9dA,0,0,0,0,0,0,1,0,0,0,0,0
UCPQRl6ceaNBTeuHkMqsfl7Q,0,0,0,0,0,0,1,1,0,0,0,0
UCPQRvl6TQxr93_L35sWlPiw,0,0,0,1,0,0,0,0,0,0,0,0
UCPRMDPpi3JS1Q1TqBtUlV6w,0,0,0,0,0,0,1,0,0,0,0,0
UCPTmeOSf5H9C12maQ3dRVkg,1,1,0,1,0,0,0,0,0,0,0,0
UCPa8U89SI8vVRkMaLUaBrUw,1,0,1,0,0,0,0,0,0,0,0,0
UCPhk3xx6E4Uy6swgNOrOH-g,1,0,0,0,0,0,0,0,0,0,0,0
UCPiOiRQrMMsuJC5wsGq5MMA,0,0,0,1,1,0,1,1,1,1,0,0
UCPj4Dp_tT296eE3TsMWSzhg,1,0,0,0,0,0,0,0,0,0,0,0
UCPjJTX-HcJOEicumBOdZDWQ,0,0,0,0,0,0,0,0,0,0,1,0
UCPkuXZwHq0gxenJlMOtUFDA,0,0,0,0,0,0,1,1,0,0,0,0
UCPoEbybnhgG_ZbjtSiu-sLw,0,0,0,1,0,0,0,0,0,0,0,0
UCPr0btfTlrGSq-1GMiMfGxQ,0,0,0,0,0,0,1,1,0,0,0,0
UCPuR6JPgQJg5pzB3-RktS7A,0,0,0,1,1,0,1,0,0,0,0,0
UCPv_3kXNdIxBUlEYqfu4P1Q,0,0,1,0,1,0,0,1,0,0,0,0
UCPwcGxorXZ10bCO9c42jNEg,1,1,0,0,0,0,1,0,0,0,0,0
UCPxjaJmBc-sCfddahBDNiBA,1,0,0,0,0,0,1,0,0,0,1,0
UCPxvQmO5bbG_rOLcI05hOiA,0,0,0,1,1,0,0,1,0,0,0,0
UCPyZvOm2T8s5QGUrmak5Efw,0,0,0,1,1,0,0,1,0,0,0,0
UCQ3cWPw92qfa6uJXvLqSLog,0,0,0,0,1,0,0,1,0,0,0,0
UCQ4Vp_pCe8_6tlIhNyXe6YA,0,0,0,1,0,0,1,0,0,0,0,0
UCQ5IYZuvmxmpFyGFsfsRYAA,0,0,0,0,1,0,1,1,0,0,0,0
UCQ7yb8eBJOMgvxKnbhWj1Mw,0,0,0,0,0,0,1,1,0,0,0,0
UCQJxa7TwRe4WkRSnogGIAHw,0,0,0,0,0,0,1,0,0,0,0,0
UCQKRmkbOwdcVmoOlt4eGoUg,0,0,0,1,0,0,0,0,0,0,0,0
UCQZqwa5cnLN8HNpZyr3Z6vQ,1,1,0,0,1,0,1,0,0,0,0,0
UCQcWbNeRbjjTMdBJUjCpuOA,0,0,0,1,1,0,1,0,0,0,0,0
UCQcv_kvdpzs4fF8JUrxGFcA,1,1,0,1,1,0,0,0,0,0,0,0
UCQejnt7-QrfuJzZrtVeGiyA,1,0,0,1,0,0,1,0,0,0,0,0
UCQhE9MWLYniFGDBkn6oI_Gg,0,0,0,0,0,0,1,0,0,0,0,0
UCQhWpmrstpo-sltWiziF4Jw,0,0,0,0,0,0,1,0,0,0,0,0
UCQj8o5vibtFdPeR5orzkpBA,0,0,0,0,1,1,1,1,0,0,0,0
UCQk9VmW3aOYQTRmmS8SbFzg,1,0,0,1,0,0,0,0,0,0,0,0
UCQnAxwZdfcp-9Gd9_x-29iA,0,0,0,0,0,1,1,0,0,0,0,0
UCQpRmzd1wWlzXYFVod2PjBA,1,0,0,1,0,0,1,0,0,0,1,0
UCQsQe9ScZ93MTpyhOadgq0A,0,0,0,1,1,1,1,1,0,0,0,0
UCQtG73JgijFQris1s6bFNhw,0,0,0,1,1,0,1,0,0,0,0,1
UCQx3ARKKm6hmayqb7oolwQA,0,0,0,1,0,0,1,0,0,0,1,0
UCQxJkJkXUBRcnL_CkWv07_A,1,0,0,0,0,0,1,0,0,0,0,0
UCQxWwKL7QF9X9SSAIkU7lHw,0,0,0,1,1,0,0,1,0,0,0,0
UCQy0-lM2tp3qBdvmmsS2f1A,1,1,0,0,0,0,1,1,0,0,0,1
UCR0I2f25Oldx4imfMosdmUA,0,1,0,0,1,0,1,0,0,0,0,0
UCR1hkx1bedXS-Lybv-v1nOQ,0,0,0,0,0,0,1,0,0,0,0,0
UCR3M9A2Uded3Ktt-IcFbtPA,1,0,0,0,0,0,1,0,0,0,0,0
UCR3anc5uhAvaLfl3SbymcRA,0,0,0,0,0,0,0,1,0,0,1,0
UCR4ZoMOP1xzcyoJHOjkv1aQ,0,0,0,0,1,0,0,0,0,0,0,0
UCR81qi4Q3ZKX5xwgYnmqMXQ,0,0,0,1,1,0,1,1,0,0,0,0
UCRBmaGfB_ZavwYTGP3dC4oQ,0,0,0,0,1,0,1,1,0,0,0,0
UCRFeskPspPBRGGJRc39NMDw,0,0,0,1,0,0,0,0,0,0,0,1
UCRGoi4YW5afhZukGo3P8H_Q,0,0,0,0,1,0,0,1,0,0,0,0
UCRIwQGKmAVetsDE-b1BhBqQ,1,0,0,0,1,0,1,0,0,0,0,0
UCRJtb-Qb2xzr1g29CoMVs2A,1,0,0,1,1,0,1,0,0,0,1,0
UCRK-LY-QiwA_PhWNgZSEDsA,0,0,0,0,0,0,0,0,0,1,0,0
UCRKcul-WIUU7B2vODQ_H_qQ,0,0,0,1,1,0,1,1,0,0,0,0
UCRKi_l9Z5HWbj2vVipWIcSQ,0,0,0,0,0,0,0,1,0,0,0,0
UCRLvzFCa0dt1SLTM5xbGrNw,0,0,0,0,1,0,1,0,0,0,0,0
UCRTPHBHpw5hEBXW5yYV33nw,0,0,0,1,1,0,0,1,0,0,0,0
UCRUFY2ZCyVOvC-1rJIVZlKg,0,0,0,1,1,0,1,1,0,0,0,0
UCRXZiMRMLbx9RtPbsuBMGiw,1,1,0,0,1,0,1,1,0,0,0,0
UCRYKAEJEvE3GSoAMgWd-dSQ,0,0,0,0,1,0,0,0,0,0,0,0
UCRZe5RNsD_rkBcwff7FsW-g,0,0,0,1,1,1,1,0,0,0,0,0
UCRapuCTbCYnCdLm-dfD5phg,1,0,0,1,1,0,1,1,0,0,1,1
UCRcGtDtwXvuBL86zQb2toTw,0,0,0,0,1,0,0,1,0,0,0,0
UCRcqgr4cjJdpDKMxLgZcufA,0,0,0,1,0,1,0,0,1,0,1,0
UCRiAOo2xHR__2WrfejWle8w,0,1,0,1,1,0,0,0,0,0,0,0
UCRjKCTIG9dbzauB1y5fMXhg,1,0,0,1,1,0,1,0,0,0,1,0
UCRnlHD29u4VKrpaiQV-tTTg,0,0,0,0,1,0,1,0,0,0,0,0
UCRtW_UvSohyxSz2CQo8GdIg,1,0,0,0,0,0,1,0,0,0,0,0
UCRu_bgKUZPtu-t29-WXsDBg,0,0,0,1,0,0,0,1,1,0,0,0
UCRufVowx8t9zI-4XxGeI8tA,0,0,0,1,1,0,1,0,0,0,0,0
UCRv9IO6bCHktbdn5XoD632A,0,0,0,0,0,0,1,0,0,0,0,0
UCRxwiRE4-l604TROGgEArkA,0,0,0,0,0,0,1,0,0,0,0,0
UCS-AEU8ccZmIf1I9-z4czkw,1,0,0,0,1,0,0,0,0,0,0,0
UCS1XlQ227rZCKjG9lpXymIg,0,0,0,0,0,0,1,1,0,0,0,0
UCS3_IFdRf8q0Y6SQAoYdp-w,1,0,0,0,1,0,1,0,0,0,0,0
UCS7rpsx_B36LPwhFNKML7Ew,1,0,0,1,0,0,1,0,0,0,1,0
UCSAHr56RH8xzNUpwAw4JClg,0,0,0,0,1,1,1,1,0,0,1,0
UCSGInmICPS-AtWg5NnZBEvA,0,0,0,0,1,0,1,1,0,0,0,0
UCSIwLoEr-GQUFXYEBop2FVQ,0,0,0,1,1,0,0,0,0,0,0,0
UCSKeFSK7VbMAMOsPfdB3MWA,0,0,0,0,0,0,1,0,0,0,0,0
UCSLGxXsqvNeAxuY_qWOo5bQ,0,0,0,1,0,0,0,0,0,0,0,0
UCSRKMpCknDJ1vX8C5KQ1V_w,0,0,0,0,0,0,1,1,0,0,0,0
UCSRo2XChF9n0E0ty16zh6Hw,1,0,0,1,1,0,1,0,0,0,0,0
UCSS1Ke0AQomRRTL7iaboo8w,0,0,0,0,1,0,1,0,0,0,0,0
UCSTarTBIgfQfLcTsqo9ARHw,0,0,0,1,0,1,1,0,0,0,0,0
UCSWR1UQElOYPr26Y00lqfwg,0,0,0,1,1,0,1,0,0,0,0,0
UCSeRZleiNIqGWgdmPU-YJjw,1,1,1,1,1,0,0,0,0,0,1,0
UCShZp5nurfwY_dcctqX5SYA,0,1,0,0,1,0,0,0,0,0,0,0
UCSi-CxRZvopZGg14ppnMQRw,0,0,0,0,0,0,0,1,0,0,0,0
UCSjPJCVBfSep5QudsUNGidQ,0,0,0,0,1,0,0,1,1,1,1,0
UCSkAoufyYzfqBDlYPqjh_7A,0,0,0,0,0,0,1,1,0,0,0,0
UCSmQU4p-lVLF7Uc0ZL_I19Q,0,1,0,0,0,0,0,1,0,0,0,0
UCSn0B-SrTgUmv_GntmT7FTA,0,0,0,1,0,0,0,0,0,0,0,0
UCSnxc7AhTPn85T52On4Tc4w,0,0,0,0,1,0,1,1,0,0,0,0
UCSpu0DHSs5vahl3cRwDb4uw,0,0,0,0,1,0,0,1,0,0,0,0
UCSqmr34Y49vzzKPmar9lOgQ,0,0,0,0,0,0,1,0,0,0,0,0
UCSsTLqvR9gXZPXuSGAg0E6g,1,0,0,0,0,0,1,0,0,0,0,0
UCSt3p78jrIMXaGh-Gxv6eUg,1,0,0,0,0,0,0,0,0,0,0,0
UCStg1DNQeMLTisfIGOZx7tQ,0,0,0,1,1,1,0,0,0,0,0,0
UCSuwNiQQ8Z2ptVPcBlScbZw,0,0,0,0,0,0,0,1,0,0,1,1
UCSvGPK39PpsilLqS2vJqjJw,1,0,0,0,1,0,1,0,0,0,0,0
UCSvq9SCM8XFDXLeClXza2Xg,0,0,0,0,0,0,1,0,0,0,0,0
UCSxLebKgbS8-QedEMQQtrCA,1,0,0,0,1,0,0,1,0,0,0,0
UCSxmj4sQUJr55_Rb_dtJH-w,0,0,0,0,0,1,0,0,0,0,0,0
UCT0AdVDoZBSs9GB2iJYAz1g,0,0,0,0,0,0,1,0,0,0,0,0
UCT3A8n1ocPTcwczBMHWUNnA,1,1,0,1,0,0,0,0,0,0,0,0
UCT6oxEhw_1sMMd0bMfFGF1w,0,0,0,1,1,1,1,1,0,0,0,0
UCT6xZ4pOfK616UxefeT4MAA,0,0,0,1,0,0,1,1,0,0,0,0
UCTC5wAC7pq62fk0wKb8abcg,1,0,0,0,0,0,1,0,0,0,0,0
UCTF7IXcUVQU-yPXsqW5PIAg,0,0,0,0,0,0,1,1,0,0,0,0
UCTHSEXoxztBUlcB6xkzAhpA,0,0,0,1,0,0,1,1,0,0,0,1
UCTHrnLSklgYghASFFdgvD9A,0,0,0,0,0,0,1,0,0,0,0,0
UCTKfW5IxTeY1V-_gy4wYMuA,0,0,0,0,1,0,0,1,0,0,0,1
UCTMPzGpa9ti4q8-2AlHNK6w,0,0,0,0,0,0,0,1,0,1,0,0
UCTNWzdpykybAFi7FV_mS7tQ,1,1,0,0,0,0,1,1,0,0,0,0
UCTOxAh_MDuXtl0TJPZVL1sw,0,0,0,1,1,0,0,0,0,0,1,0
UCTRNPsO9ZQq13yDOfM54oRA,0,0,0,0,0,0,0,0,0,0,1,0
UCTVGMlWoGUHRaFs-bJ3Hl7g,1,0,0,0,0,0,0,0,0,0,0,0
UCTVwwF_s0_CWwOUz-7GCHww,0,0,0,0,0,0,1,0,0,0,0,0
UCTWHdoN72SsT1FBBwA_9gdQ,0,0,0,0,0,0,1,0,0,0,0,0
UCTXQGMuQeaAmEAsiv_Wkhow,1,1,0,0,1,0,1,0,0,0,0,0
UCTbrLOPF6jX__UNHT2GMKTg,0,0,0,1,0,0,0,1,0,0,0,0
UCTcGPCVOjEMnjHyKUciI6Xw,1,1,0,0,0,0,1,1,0,0,0,0
UCTftkjHA30pWkXB-Z6eijOQ,0,0,0,0,0,0,1,0,0,0,0,1
UCTl5lkM6Q4mUIi5syA5eybg,0,0,1,1,0,1,1,1,0,0,1,0
UCTlAFJSid-vdOs0Ciwl5HKg,1,1,0,0,0,0,0,0,0,0,0,0
UCTnu107Gk0Ux7lO4tqTU3ow,0,0,0,0,0,0,1,1,0,0,0,0
UCTqWRO7U3xZbDdg28NJYrmA,0,0,0,0,0,0,1,0,0,0,0,0
UCTsBJT_DCbqUoXmnT2IVA_A,0,0,0,1,1,0,0,0,0,0,0,0
UCTtQ-MDpxl0DEKJige2SZWA,0,1,1,0,0,0,1,0,0,0,1,0
UCTyUsII-tj-smDn-Tg80HBQ,0,0,1,0,0,0,1,0,0,0,0,0
UCU-0EpnQaxkDpsqChCn0Wyw,1,0,0,0,0,0,1,1,0,0,0,0
UCU-IyJRy8iOCvKgHELDg_8Q,0,0,0,0,0,0,1,0,0,1,0,0
UCU48uidUFMxYdZl3a8Qucgw,0,0,0,1,0,0,1,0,0,0,0,0
UCUBIkxZrk3ym5XaI-4yjJ6A,0,0,0,0,0,0,1,1,0,0,0,0
UCUG0EfG2NA_Bc2U8nJEeesg,0,0,0,0,0,0,1,0,0,0,0,0
UCUHTLKAwCH4t0cZTZVjGe8Q,0,0,0,1,0,0,1,0,0,0,1,0
UCUKT2Ar5K32UQ9Ne_ye_jmg,1,0,0,0,0,0,1,0,0,0,0,0
UCUR1fNuBcffqmWHFHiOB4aA,1,0,1,1,1,1,1,1,0,0,0,1
UCUSa7U4kyoQsHpTqlk_NKFQ,0,0,0,0,0,1,1,1,0,0,0,0
UCUUbs64nBkENc6J09o3aUyg,0,0,0,0,1,0,1,1,0,0,0,0
UCUWcAwH8u8NR6vT1pUuhStA,1,1,0,0,1,0,0,0,0,0,0,0
UCUYVXFLTfEUoC6pHLv7CpaA,0,0,0,0,0,0,1,0,0,0,0,0
UCU_xRFdTRIneHBBAgNhSNaw,0,0,0,1,0,0,1,1,0,0,0,0
UCUf-8IH7RZU5hfbVeMoompA,1,0,0,0,0,0,1,1,0,0,1,0
UCUl5BjTg9CIShunsoDiIf8Q,0,0,0,0,0,0,1,0,0,0,0,0
UCUqQ7sRLNrgMj2WpngWeE9Q,0,0,0,0,1,0,1,0,0,0,1,0
UCV-f-msELn2ndhssIw19XnQ,1,0,0,1,1,0,1,1,0,0,0,0
UCV2qgpkQnRfLVV9wGmd-nAQ,0,0,0,0,1,0,0,1,0,0,0,0
UCV3H5eJReR4WSP6i5iirp6w,0,0,0,0,0,0,1,0,0,0,0,0
UCV4K1iLzMgb6m4SNNsDghIg,0,0,0,1,1,0,0,0,0,0,0,1
UCV50SGre26FoUO0qQPoOtzA,0,0,0,0,1,0,1,0,0,0,0,0
UCV76_5lt73NY_Ol6nD67dfw,0,0,0,0,0,0,1,0,0,0,0,0
UCV8Np-VXrd4umPyXBYm4_VQ,1,0,0,0,1,1,1,1,0,0,0,0
UCVB-arYZlg3SS0B-jnzu82w,0,0,0,0,0,0,1,0,0,0,0,0
UCVB16vOi24WElLNbbmOFFsA,1,0,0,0,0,1,1,0,0,0,0,0
UCVDa9cTAXKrJ9yxTstZH29Q,0,0,0,1,1,1,1,0,0,0,0,0
UCVHa4WoHsIIOYj2WtGy0iQw,0,0,0,0,0,0,1,0,0,0,0,0
UCVHykctvqUX1fhARnxv10ZA,0,0,0,1,1,1,0,1,0,1,0,0
UCVOIIKdW4k_HHnvBtsGmTbQ,0,0,0,0,1,0,1,0,0,0,0,0
UCVP5E_PqeF-PUe8dfVsRMGQ,0,0,0,0,0,0,1,0,0,0,0,0
UCVQnmM4bJYqWzcExK74sm-g,0,1,0,0,0,0,1,0,0,0,1,0
UCVVS1o0lSndpO9q80IVtcfA,0,0,0,0,0,0,1,0,0,0,0,0
UCVWyIZjJFuKDKAncFbl-_dA,0,0,0,0,0,0,1,0,0,0,0,0
UCVbK_r3xC6HKN_dOft6iLVg,0,0,0,0,1,0,1,0,0,0,0,0
UCVcRKJmdhcGTEXDAnC7KwbA,0,0,0,0,0,0,1,0,0,0,0,0
UCVi45MCqllaFYjSTP2bO5gA,0,0,0,0,0,0,1,0,0,0,0,0
UCVkb5wMIZVTmLgeQSIcPzww,1,0,0,0,0,0,1,0,0,0,0,0
UCVpT8wQ23B6Jn3m7gA-t99w,1,0,1,0,0,0,0,0,0,0,1,0
UCVswVwUv3I2tFcX0HkkThfQ,0,0,0,0,0,0,1,1,0,0,0,0
UCVwYCJIcKru_15r-CPGveXg,0,0,0,0,1,0,0,0,0,0,0,0
UCW0l6XXIjbHYdd11gSL1jog,0,0,0,1,1,0,1,0,0,0,0,0
UCW2ZP4WkDBq1WPzcK2VqgUA,0,0,0,0,1,0,0,0,0,0,0,0
UCW2ZgN3XYg9sjXoEon1mImQ,0,0,0,1,0,0,1,1,0,0,1,0
UCW3NawHTYuhLJotnqSuNVKg,0,0,0,0,0,0,1,1,0,0,1,0
UCW3xR1eMkGKHwnv9Imrqtvw,0,0,0,1,1,1,1,1,0,0,1,0
UCW6IhZ5tT4jXnWqUAVKDLCQ,1,1,0,0,0,0,0,1,1,0,0,0
UCW98qD_KJDihno7xhrVKHUA,1,1,0,0,0,0,0,0,0,0,1,0
UCWDEnfP6CcWNT1U5OlNqsgw,1,0,0,0,0,0,0,0,0,0,0,0
