channelId,model_2d,model_3d,model_real
UCHfAlqbhPYaf9Lt0RzgpUaA,1,0,0
UCHfRRTIX5HSs0_1pFHKvAXA,1,0,0
UCHgEJRKrGLo6_KQebRvkxXQ,1,0,0
UCHgOE-uWIbs5ngLWu7KhuSw,1,0,0
UCHiCYPdDOIhgq3K7vNFZGFQ,0,1,0
UCHkgbFkEddyLE5uQMCem_aw,1,0,0
UCHmb4d3Mr3u7CyW5rBR0feg,1,0,0
UCHmoESEms6hxhz0kCKkcnWw,1,0,0
UCHo-yzAMHierRMfXFIEnvtQ,1,0,0
UCHq-FjMlPYmHqAjnW44p7hw,1,1,0
UCHqBzs8b-3q0X2OpIEgINOg,0,1,0
UCHsqMqXQZ9K95YLCJWLbysA,1,0,0
UCHsuIQm4dhL9YX1xmecZHmA,1,0,0
UCHuFXqp8E2UFDBJgEJMcoUg,1,0,0
UCI-0Iod3eF5GgjBDZD99npg,1,0,0
UCI-4tkNe6QX1RXKOG4UNWjg,1,0,0
UCI-C7XUZfPlRHi7ItvxuGZw,1,0,0
UCI-c4S4Uh7BEzdHfMrTrhiQ,0,1,0
UCI2InUWLG30iqY5e2EalvcQ,1,0,0
UCI2P_CLw0pYM-I8E_L1lCew,1,1,1
UCI2Qyx1hkptAQjWBFdKLEpw,1,0,0
UCI42ESaZ0g5OeWUsRWotkeQ,1,0,0
UCI4hVR6mjB0QRmQ2n51YMyA,1,0,0
UCI5LyrU5xtmt5utMwDgF-jg,1,0,0
UCI6NdOEXzjpEbaBDGb6txJg,1,0,0
UCI8ZWDh0hq53mCgCNTFzfAw,1,0,0
UCICLd_Mhh66ai2xh0oKh_kg,0,1,1
UCIEdPuZ6wpvFvD2H5UWtF4Q,1,0,0
UCIF4q5oe_4hjKwRiE9ye35Q,1,0,0
UCIFBVduGG0tgE6X48SNgQ8w,0,1,0
UCIG4pMySR32RCD9Vk1injWA,1,0,0
UCIG6nYR4TvGxWOVu4G7LKIg,0,1,0
UCII0KNI2h_zG-ZJRWYfEM-w,1,0,0
UCIIlsRDWaHShixvOTiPladg,1,0,0
UCINVM0I7eHqilcijSBIcCsA,1,0,0
UCIOALgaQb8geRPWooDXTfZA,1,0,0
UCIP81zHwqJwG-69ZaNXl4qw,1,0,0
UCIRuD5vBZtgBi-LgEUz11Bg,1,0,0
UCIUpELGuZ5_hQ-7BfeH1nvw,0,1,0
UCIYgZRYqLY70We1k9Bk9Gtw,1,0,0
UCI_EWgNs69q3dvAW8bj7Jjw,1,0,0
UCIan8fu8lHx4YyVfROTkkdw,1,0,0
UCIb0CH4FR-iAQJ9l2zt6Trg,1,0,0
UCIbufjPRkdJbjiZbDz4fj_A,1,0,0
UCIc_WCIurQuj3Maf2n-ozlg,1,0,0
UCId3JBnegMomeqpmR-MivSQ,1,0,0
UCIfJiWRwKhXCjPE51dbMqVg,1,1,0
UCIg6hBWS00pGZI-gYi9-M0w,0,1,0
UCIk_UMJRIdVLFa5fmOrJRxg,1,0,0
UCIlO-mBLpPvhJR1iDJ2ScVw,0,1,0
UCIlQ5LPPtQHHGshn2czah1Q,1,0,0
UCIlS3p8StCViFfc548qSrmQ,0,1,0
UCImGE5Bg449tqviWeT6Rwsg,1,0,0
UCImHDrVo2Qfqk-JZgZ9JTOQ,1,0,0
UCImcHgkoPtOcvM55s73T2jQ,1,0,0
UCIn1o5oWtvWNRnmD1jiQFGg,1,0,0
UCIo2K71MMfFdfHoO4CQnfhA,0,1,0
UCIq2Q41fxZkkSaDJn06mtvw,1,0,0
UCIqs5oh6u-GjXgcH4VuUVsw,1,0,0
UCIqzQ4MKeeUqAfbB4Q0PvXA,1,1,0
UCIt_UFQVwqrUoqHaDC-ltlQ,1,0,0
UCItuMhcRq75SLqanUJxdEHg,1,0,1
UCIux1KVg56wtwb2nFj4Zp6w,1,0,0
UCIvGS3MtJu7eDM5DhF0n48Q,0,1,0
UCIy23K5bEJ047ZRto_RSMOQ,1,1,0
UCIzgvfoo6MevyomfrrfvAIw,1,0,0
UCJ-PBjKPCIfgDS6TMr8SAQQ,1,0,0
UCJ-jEcH-yJbsCztmZ_VnI_A,1,0,0
UCJ00vdVuPm8ufB-0HfOloiw,0,1,0
UCJ1rGFM6TLhJGq5uuH5kg2g,1,0,0
UCJ3BfL7iG42dKhfI7iT5MDg,1,0,0
UCJ48lH3LktNF0jqaCYer8sQ,1,0,0
UCJ4NLqitzzTCaDuq11PXD4Q,1,0,0
UCJ78YlNsQWn18Qth20cTnqw,1,0,0
UCJDnthYM8F8EBi8vZsG-AJw,1,0,0
UCJGEnJ0RDLvDfgpmqn-TgOQ,1,0,0
UCJGPIxEUpRYUH-f3rmesb-Q,0,1,0
UCJGU0L0qwE88SyqpVKew8eg,1,0,0
UCJGg50qNtOTP4izmXSWCBXw,0,1,0
UCJLQvozD91XXCE-zPZfpvqA,1,0,0
UCJMzN-B0i3eJG455tLvdLpg,1,0,0
UCJNCKpWbMjfp-wqSwNp6ktw,1,0,0
UCJO7ocNihrckk3DUY6t4L_w,0,1,0
UCJPLMjMsqP8njtnIelBPhwg,1,0,0
UCJQxIcGFMF7vhuFxlnL02SA,0,1,0
UCJRKN6BTlt0lnesd1L8oU7w,1,0,0
UCJUFRFcMxdqwFX-uPh4WJWA,1,0,0
UCJV1cLu1tmzD7flTYZKx3Iw,1,0,0
UCJVSMBpI9KPcfxN47x02fKA,0,1,0
UCJWMbEeXcBbpFpH5iRSIupA,1,0,0
UCJ_iXSC9eXI33IoJ0Mmol2g,1,1,0
UCJceR5NgnwCvPuXq5wojkYA,0,1,0
UCJdlLE6Vr720s4z5QNtuLVA,1,0,0
UCJjgjCrrSIlEhK9M2GG2xiA,1,0,0
UCJkvF7XVm4TBbeLd8VsNt2w,1,0,0
UCJmA0V1LXxMznAZsefj4vEA,0,0,1
UCJma8E8jVnnRXyURYcIUNAg,0,1,0
UCJpkhQcx9u1JPW6b7OGHpPA,1,0,0
UCJpyS8jOoJK1cRmr6uvN1pg,0,1,0
UCJqp_9-P2mDDEjUoHin7tUw,0,1,0
UCJrNDaC5HYtuR7hn8ell_4A,0,1,0
UCJrp3AeZSwUPu2bGPTP9Omw,0,1,0
UCJsTvfZVdxLu0tCAoJeu40Q,1,0,0
UCJtvtzIbDPJDVh_Bw8pQ2Wg,0,1,0
UCJwI5OB7wMX_tw9FKM-ENOA,1,1,0
UCJxgbjgutWnTtEH1jzNzwBg,0,1,0
UCJycc5q1BKT6cWyqymxa5OA,1,0,0
UCK-1eIMMbpbRBqnjmsFNqiQ,1,0,0
UCK-t_ko1mCAl7xzdNMIfkBA,0,1,0
UCK3A7MODi_OgTkSOLk4LPhA,0,1,0
UCK3BEzgpNKIf_KOiV35hmIw,1,0,0
UCK43LNUOjcVlE5rUh2hfxRA,0,1,0
UCK4KAUy-HAKoEOiE_XXjZAg,1,0,0
UCK6khAyqzp6S4JZN_5CAGEg,0,1,0
UCK6qF8lMAl4V35ukqZCqC1w,1,0,0
UCK6xeaThCMtIOaeQvrAVOdA,1,0,0
UCK71Xa8yBHllg1yUhD0v6Iw,1,0,0
UCK7bhde8d9FFYlboJ_3iRSw,1,0,0
UCK8tKY2MVoSC0IXyISnHXVQ,1,0,0
UCK92KwVdaAa21H3Yw-w7ZnQ,1,0,0
UCKC_-6shS4GsbDoGwgJ0pfw,1,0,0
UCKCut5SpXSYsvkN7czb_PLA,1,0,0
UCKDgRZG-NirGvpd4M5QbKtw,1,0,0
UCKGEd_nC7P6Y0lV0i4XzTZQ,1,0,0
UCKHRYOoiiVOLcjlutGX8Dlg,0,1,0
UCKJ3MW4-vlDJLKyvtXirOXA,0,1,0
UCKJFRIa_PNd8WrEpP0j8Kfg,1,0,0
UCKLOR0JsABzXPa2cDhkd9eg,1,0,0
UCKMmctA8PhYL2Sc6aK5lkbw,0,1,1
UCKNXs0GdCRWSLipNC7ubh_Q,1,0,0
UCKNbgAsFxPikABCpKtPUvyQ,1,0,0
UCKPlu5ZrQEsFuCwT1je4sGQ,1,0,0
UCKR1ypkrizLHtDjyHdil3Dw,1,1,1
UCKSsWMKKCCTg9id1LPUv1eA,1,1,0
UCKU3OoPCuxKoy9uUQTxxkMQ,1,0,0
UCKUHfnNk_9kGED_2WaXrYhA,1,0,0
UCKVfmTCTc0_knLba9d8UWZQ,1,0,1
UCKX2rzv6lZoVvzFdeXBZ8rw,1,0,0
UCKXPOCG1DsLe2TmfMGNLpsA,1,0,0
UCKXZ4sTFgeVzFgiB18tFlBQ,1,0,0
UCKXntUX67tD06pBnB5eCpKw,0,1,0
UCKXpz9fNYdLf1KtNiyn7V8g,0,1,0
UCKYG7SAFljWZukOmvls4JFQ,1,0,0
UCKZFSeG3JIVnFi1jfpZzTHA,1,0,0
UCKZVHOQtB9GcGuxD1HqMWaw,1,0,0
UCKazUhH9AEihTcDgSMq4oSA,0,1,0
UCKazkVudNQs8ZhwfXj_RNPw,0,1,0
UCKcNGOrCCNs1OZC_3kbZ8pw,1,0,0
UCKfTc9esqzsWaL5eFPXmH3Q,1,0,0
UCKfmkOPxeeyx0lgN_XaUyUg,1,0,0
UCKg0wHMaW2XY44-6B61mvSA,1,0,1
UCKhhWGz5AYPmsgoRIOycgKA,1,0,1
UCKhmObAF1UtqnXQUSRB195w,1,0,0
UCKizOZVRdUKNi4mR8uDafYA,1,0,0
UCKlVTYN8rlKBdwHEwIBQWIw,1,1,1
UCKnNsqQ2TeshnCrI9oJ1XEg,1,0,0
UCKo08nUrGTg_YN1gAliFnDw,1,0,0
UCKrGMrU-XtoL54-qFDxTSxg,1,0,0
UCKs-RLs_Xu5CHyAV1sWWoQg,1,0,0
UCKuG9aLmm7S02EoM0zBdThA,1,0,0
UCKvYa1SWqJXNqcvlmh7qW0Q,1,0,0
UCKwvYBuN7oJPYunZOJxRzwg,1,0,0
UCKxJp2lAo0STcqGhb7zavXA,1,0,0
UCKzDPq4kyFF_eWTipON8L6Q,0,1,0
UCKzHyo6MtWj7ksXKNkIwVfQ,1,0,0
UCL23ITY8uvYf3uuEstUBJTA,1,1,0
UCL2Zp9wmnV9PMfaUKBEcESg,1,0,0
UCL2koDdEY8grCHOd2Kf9G7A,1,0,0
UCL30cxyo5E8lk_iOK-aZYOg,1,0,0
UCL3DBXWkXjEjfm8qepxAqWA,1,0,0
UCL5KCrsnh0X9G1TycasDMKw,1,0,0
UCL63Oxzwe4MdW8LI5PjNdxQ,1,0,0
UCL6bOrADBIG0OCxo44OTkTA,1,0,0
UCL72NqFKjoX2fV8t_SzRT_w,1,0,0
UCL758311MM7JUu1iwhrJ2sw,1,0,0
UCL85R-y6U90cK3feK2qDrcA,1,0,0
UCL8oDh-kymDS_VRE-O1gO8w,1,0,0
UCL98p7JhywwbMZ8OJ4KshoA,1,0,0
UCL9QQd-9GtkTgufMmrE5ERw,0,1,0
UCLB-7xO4xKfCWs0E8kW2C9A,1,0,0
UCLGWiPu78SOBqq7qFZ3_RSg,1,0,0
UCLGpoIL5XEK3ZXeXeJ0sbOw,1,0,1
UCLIcu2u-d245zmg7KL6bnIA,1,0,0
UCLJ7sTH2gc9ElQl2tVJXYUA,1,0,0
UCLK1Fvb9zvPOXCH_qHLycoA,0,1,0
UCLKp68wTgAwk3ur0bA3hu8Q,0,1,0
UCLLOrDyxPV6XZlkcXgn16og,1,0,0
UCLOqtncIOb51TTfX6_VfLuQ,1,0,0
UCLPbXpAJXjw-X2Iz-Ndst7w,1,0,0
UCLR4WeygeXcmLL_3Cex1KKA,1,0,0
UCLY1jKhSDvz0-wF0zJvtfJw,1,0,0
UCLZnbgNEfeHMeLgKx4to5CA,0,1,0
UCLbdQ6PJWLSMWvU7BT_9mIQ,1,0,0
UCLbyDvP6PuQOOyH3W_F2-_Q,1,0,0
UCLevYCl2nDbIghJceScDxSQ,0,1,0
UCLfE0bUt77NDsSado-6b2Mg,0,1,0
UCLgKyQNqFy8zZYviLgikvaQ,1,0,0
UCLgtTFtr18BDCtO99IGVrNw,1,0,0
UCLh8u3sUsXiV8yu0FsoPQzg,1,0,0
UCLjIshyN51UoHhkpMQtHoaQ,1,0,0
UCLkl1hzhjcYaeNe0NI0fMLw,1,1,0
UCLkpj3OAJpBKOtRwKB4zvtg,1,0,0
UCLlXujiFjrc3yxC-VKEDRzQ,1,0,0
UCLmYtvEyl-kXLgvjy0wGKEA,1,0,0
UCLo5lZaoF1qop0VcE2F5mYw,1,0,0
UCLorFZ_VW4ykHrir-kahibQ,1,0,0
UCLp5l6rHMkgBK8xxndyPUCw,1,0,0
UCLpSSw-OLQM9xCEbyEmFstw,1,0,0
UCLrJSBzLaePlOAHRQlRxSzQ,1,0,0
UCLsXVyvYk_Vmyi6oOD5RD9A,1,0,0
UCLtAJ2XQ-9bmM4R8DFXdj3w,1,1,0
UCLtZxUIblVNMgf9pNLpmp3w,1,0,0
UCLueKKYUMCXImxkXNx9e-dA,1,0,0
UCLuyrUQPIjGkqID9UlKUP2g,1,0,0
UCLvnNHtBx151w_lTGO8oOyg,1,0,0
UCLwTPpT5A_9E3iJiCUUzZ9A,1,0,0
UCLxtWH1KBm_lcEquhklWRqA,1,0,0
UCM-2SLEsFuST9rxUsADMvgQ,1,0,0
UCM-f-Tc0eF8VVED0apVIeFQ,1,0,0
UCM0ULDdBKDAG-rmstIPK-8g,1,0,0
UCM3WNIHYnIpAnkgDwM8AbZA,1,0,1
UCM40xYB1XKyXrdHnM1a5fmg,1,0,0
UCM4NJnUo5zi0mGj4RSnpV3Q,1,0,0
UCM8FpavNakaY8BfHjldEdLA,1,0,0
UCM9J0hJoGfvTi1hJcblxE3A,0,1,0
UCMC9V4U0w_qBO8_A7y6pEYQ,1,0,0
UCMCVANim-P8B0GWx2oQ7fow,0,1,0
UCMDMf3Q4ZN0kPE_IR0gwa4Q,1,0,0
UCMERFWq7Fw4-VBlrZ9Mhrtw,0,1,0
UCMG7DhyPga2ZpGfkrs2IiGA,1,0,0
UCMIlVIqLgwdFszrkeGti9Eg,1,1,0
UCMJ0FCtGBD0TjhdgI-hi4Bw,1,0,0
UCMJCOZO1QFYQm9eqQ_Qw2tw,1,0,0
UCMLoSzVZa_maO6C9EddN45g,1,1,0
UCMMLQ0PuR-viOwmIkZvizJQ,0,1,0
UCMOO9PzTj15H85dJGBWEcwQ,1,0,0
UCMOOQNFcK7hE6G0POFhBXxA,1,0,0
UCMPGW-nQZ7iB4UFx5MaBxMg,1,0,0
UCMPPvsvTE4a4iBTj6NvQMZA,1,0,0
UCMPlMLqUx__pQcIpUnYtVnQ,1,0,0
UCMPyGnBgm6l0KiLoxPI8x3A,0,1,0
UCMSQm0zS_M5wuLXsbHwqZ1Q,1,0,0
UCMS_tKETtoVGMnNXTIR5JTw,1,1,0
UCMSuMWUmmN6iMPWGv-FUYAQ,1,0,0
UCMT4Oj5AOw6b3OVs4K7ZMJQ,1,1,0
UCMTj8Rk42EcHrW2vcQbWApA,1,0,0
UCMW9ybpij_AZe1km38OcBtQ,0,1,0
UCMWEqKGcBMzDrnvCmRsH0dA,1,0,0
UCMYadva5ayESXVkTCzrB0RQ,1,0,1
UCM_TUZWadECYgEXT4hqguMQ,0,0,1
UCMaTPeVck-88VNtmfabppNg,0,1,0
UCMb_fo_e1NQs9X9R9lzjnQA,1,0,0
UCMbbA4eaI1VCdzzLWi-Nayw,1,0,0
UCMcf_INtopidKBjjrtEBRrg,1,0,0
UCMeRLxHHV57eD8hvhvcj9rw,1,0,0
UCMeTe3Zr0S0fy65aLvNlP-Q,1,0,0
UCMgYUvcNQMZpkXWnGO3PZiw,1,0,0
UCMhIyuG0d7fA-dek9GXpQvg,1,0,0
UCMiA8YbOje9Mf148_jMsHIg,1,0,0
UCMk09ybywlZC7vQAFt7Ks9w,1,0,0
UCMl15K7tAsL9ExFG2GLI_SQ,1,0,0
UCMlIOSQk1S0Ro6CURb0GqsQ,1,0,0
UCMljutWZYaE3LFAc8Ic-kaw,1,0,0
UCMmSnJrK-R_bjFpMpdAS_Jg,1,0,1
UCMp5hNW2Eb4Xl3EW7NQRvGg,1,0,0
UCMp6GsdtG1Wnzdt5W3jUqnQ,1,0,0
UCMsRgADnqeBB24cm90qJgtQ,0,1,0
UCMsiWFEylMbDJ0gZfV61sow,1,1,0
UCMvf3AhN_59Jhj5bgFBjAog,1,0,0
UCMw5Ey7jXlv5IZc6QSkNsYw,0,1,0
UCMy8WixQkZhrtMPrZs42kUg,1,0,0
UCMyA6LszFFoEpj1a-mwSyIw,1,0,1
UCMzVh74iqJ1mWVzs9zab_Bw,1,0,0
UCN-KB4ScQprwOcMevaS0vhA,1,0,0
UCN00mjuLh6fXZpf-PTVXEzg,0,1,0
UCN0cwRngM2OSFvOz26vFCqA,1,0,0
UCN2HZoAKuWBRKIpXsWODOtQ,1,0,0
UCN40P43BvEIYpAVdTEyCYcA,1,0,0
UCN4vXRPq2rmZ9wq1mIYDGsA,1,0,0
UCN5F20E98Fgcld8lY_acEDg,0,1,0
UCN5OzmpRQRjN5HzkF9X28FA,1,0,0
UCN6h_VaacRMCCPTWjKTW7pA,0,1,0
UCN6i2DpX0hnLWAc5Y7F17KA,1,0,0
UCN84kddLj2J6OTgKl6Kkt7Q,1,0,0
UCN8DhwrPhrxa_LhwqJmKcyQ,1,0,0
UCN8EZxZcuPZjtFGyoEs1r0A,0,1,0
UCNA7ayalwsn9c4bvQVhbV7g,1,0,0
UCNAm8yTZ5mM2IcpHtIy491Q,1,1,0
UCNAoRxQFNkm8x4TnvGDBVwA,1,0,0
UCNC6eRU1hdF1EQAgMy1tGZg,0,1,0
UCNCceMuFEDQxb3KOLdtDP7w,1,0,0
UCNCrrITMLKOXYBzM-XIxZ9g,1,0,0
UCNDhjs69xqweF6LrShuY3CQ,1,0,0
UCNEnyFqOD3qk-Eb8WlZVgFg,1,0,0
UCNG5fN_wdELW2lwNtbuGqkg,1,0,0
UCNIUbJ1BjqWY7cKDYeaYbSw,1,0,0
UCNIonjMaAmANjS2Xm2Km3zA,1,0,0
UCNJQ9fqLIvRscLFABkU_zKw,1,0,0
UCNJT64fe4KqeFx77LAEM9Gg,0,1,0
UCNJxF-IxJ9yipF9oRy_uMsA,1,0,0
UCNKNK1aBkc3kQiapyL73pvA,1,0,0
UCNKPecCrgQqd-ZXi_ANL70w,1,0,0
UCNKQNXY1wnOYF_ktNxUa7gQ,1,0,0
UCNMQv8SWNkjSPAAY-9wy-Ig,1,0,0
UCNOMainYSXUudqKf2Qx_gAA,1,0,1
UCNP2RXjccahyZzzHtDEdnBQ,1,0,0
UCNPhuBO5V7Rj0NqLa4mBnCQ,1,0,0
UCNQPparKsmaY5Kbe3VHSwkg,1,0,0
UCNRIdcMjR3t4snOfSq5sVpQ,1,0,0
UCNS4dhk4NV7niax1HNQ4TQg,1,1,0
UCNSZUL11mE7WgXRRKKcJ9Sw,1,0,0
UCNTfsXCrlKSZu3kaq7lFMDQ,1,0,0
UCNUFdfaA_HHpTxpuscU06nA,1,0,0
UCNUOpIQPzaiZcyMxxjHllEg,1,0,0
UCNUhTGg3RT-71HS_GSXC00g,1,0,0
UCNXOV7_6odn_Ns7ceUp1dLw,0,1,0
UCNYDL90f-LER5g62Xig0KbA,0,1,0
UCNYN6z9Li4p0oA3-jw5iKUQ,1,0,0
UCNbTaBG7jTwn4EMw5m9ceFw,1,0,0
UCNf4jZcNmCZCFZdmCUz2XcA,1,0,0
UCNfft-3jwhRKiL_t8am_qUA,1,1,0
UCNg7VV7Aw5kIAwcX_Df9GpQ,1,0,0
UCNgfnmeooZt5Xfd7rgIO86A,1,0,0
UCNgoHcOCZ8Tiv-W4bV7Xv5A,0,1,0
UCNhiCwqhYJhgspDYuxC1zDw,1,0,0
UCNj422QYOx5pAspXnlPii-w,1,0,0
UCNkJrZi5DdWS3dauwS20TWA,1,0,0
UCNnJtA2o-IrOFIUclTyhttQ,1,0,0
UCNnpTtZEmgFFR2Rr0bMAdJQ,1,1,0
UCNoTQel1pu9lZcXP5ADOF7w,1,0,0
UCNomdKfjGPeJCo3bXaHHPGw,1,0,0
UCNp7yBli7dI4m3venSop8UQ,0,1,0
UCNrOPu-GhR-UQH_LB3T5FOw,0,1,0
UCNs3YHAyoXMw4WFJyhB-GuA,1,0,0
UCNt_-TuMGZxyYLIzerXBNkg,1,0,0
UCNuSkjcdQbSRhulwkfZPoqw,1,0,1
UCNuUNTqFmwFQuNVfic2xKmg,1,0,0
UCO-5KuYDSfhITDHyRXAo1Ww,0,1,0
UCO0WPrBG5QImaKI2YI27xwg,1,0,0
UCO3oEuSMATqdlySum4T6qAw,1,0,0
UCO4Z2VHp90m57eXaAgKYR6g,0,1,0
UCO4zKsVpf-Hev1ady66-5-Q,1,0,0
UCO5QUta0vC6SKPOteu_AM_g,0,1,1
UCO8-4UNtaWyrs5AwDSaMdtA,1,0,0
UCO9hkpnSthqrwZ2IDwrcWyw,1,0,0
UCOAa-rp5_ZNL7YPofvRFulg,1,0,0
UCOCHKd6iMqNg1BsyhfBzA1g,1,0,0
UCOCIOfX8iDq7t7MHc5WuWUg,1,0,0
UCOCTp-GVYvO8a23PSzsBPWA,1,0,0
UCODvOfxonHB0pPnN2Eijmkg,1,0,0
UCOETCIfQHIUlyHfGzi4BpbQ,1,1,0
UCOEVDaesT4S0xd_VIkACJ-Q,0,1,0
UCOFX_SbPT1OU_ebVv1578bQ,1,1,1
UCOKcxbv6-x8YYxRxP6d6vVA,0,1,0
UCOLbYWA62tTadCwIsJPoySw,1,0,0
UCOMdf_tDKV8-UVlrzfLskWQ,1,0,0
UCOMt1fvnOzit21RROrMCecw,1,0,0
UCONiaOuUjibBlDEMAV_VZpg,1,0,0
UCOS2muz4i1EZeMv0TSU0o-w,1,0,0
UCOSEsnkS1AEWoJAZ2RNu-QA,1,0,0
UCOTDGe0lTih6b_CJBB0QSEA,1,0,0
UCOTsGf8pVHLGH7gRHvileDg,1,0,0
UCOUcahcBzw4aHzsdBptxVyw,1,0,0
UCOWLA5KwmkTeSo1zVqVA4Sw,1,1,0
UCOWL_F0dIR8-hSSmF1e9vPg,1,0,0
UCOb2e-w5BiD4rMTNCg8F_aA,1,0,0
UCOc3K1iTFzV7V5CMDOpo1gw,1,0,0
UCOclMUtKOH0TLoLFNs66LfQ,1,0,0
UCOcrEkFE9jUvNqdiNMIUqZA,1,1,0
UCOcvvLb6jyZWFqiAeqOWYvg,1,1,0
UCOdSr2lxR2PBdEo7y_kz2nw,1,0,0
UCOeRhmtc5szJ25a5eHOLvWQ,1,0,1
UCOfIfUdxyXbvZVECpQM14_Q,0,1,0
UCOiGFaDotEJBX_02vYEUMuQ,1,0,0
UCOlBBu6uWYsPkIIi4JZ4cIw,1,0,0
UCOmN0kDH6xv9GaFO0KkynXA,1,0,0
UCOozNTHk33_oULuYLKhyh0g,1,0,0
UCOrjo6ohd3_9S7lHH95Fa-A,1,0,0
UCOwL_fmW6VPIAfJjoRylB5A,0,1,0
UCOy0HcyhLvwHVzAn8bTJPOA,1,0,0
UCOz_fVpc37kqihEyVCFpUwA,1,0,0
UCP-fTjLoUt766QEsfPwP6dQ,0,1,0
UCP-hBqu7wYKOzAAv_WrZ5wQ,1,0,0
UCP0ZlEQfTgVe3twRgar-LYQ,0,1,0
UCP1_V8GWlczuOaCnBF6l6fw,1,0,0
UCP3POt7w6ONR-yi7RgyfAKw,1,0,0
UCP3zfZSLOgeslGMIMQ811Ag,1,0,0
UCP4BDh7G5kWhQ2BnkEzWC0A,1,0,0
UCP6J6k7n8SgxslDpYVrqwEA,1,0,0
UCP6jqkBOa36E6oqR7EMMkQg,1,0,0
UCPChXLIyXXK2asB9-k1JMDA,0,1,0
UCPCoueD2tpCFinH6n9Cs_yA,1,1,0
UCPD1ulp3Hh3xZrFXZ8pevog,1,0,0
UCPDRzMkkUEN1Nzd5DmzU8YQ,1,0,0
UCPEZvIHgTJnwDXso3SBzhbg,1,0,0
UCPEg6eW53NPMfUuzF9EMvCw,1,0,0
UCPEjDK8KhFXr6GOla5ZfK4Q,1,0,0
UCPFxd4WC6lKzSLXhZfuKC-Q,1,0,0
UCPGJPhu6TDKAC4LplHeV32Q,1,0,0
UCPH9l0djaaSSGK_oaL3pZdA,1,0,0
UCPHrqNH-xTdluvJOfRsU0WQ,0,1,0
UCPIwvtezbHiqdQt0_oyghDg,1,0,0
UCPKMLq9I0PUPTCePvAMkzxw,0,0,1
UCPM6_j36aQFdlWUJE0Di5Og,1,0,0
UCPMHUY0d-7tLtm9SDz5G9dA,0,1,0
UCPNunpHUTy8K_BZGVFjkGEQ,0,1,0
UCPOU0b2yrbRUa0KKPOetyGw,1,0,0
UCPQRl6ceaNBTeuHkMqsfl7Q,1,0,0
UCPQRvl6TQxr93_L35sWlPiw,1,1,1
UCPRA94ix8353ebjjjSOBPtw,1,1,0
UCPTmeOSf5H9C12maQ3dRVkg,1,0,0
UCPVZX6S61CA9WNqNLH7Mtfw,1,0,0
UCPa8U89SI8vVRkMaLUaBrUw,1,0,0
UCPbDMFQNGS1WwxZ4R7RSYOg,1,0,0
UCPcb-lxCftbO4x5RQMw3bAQ,1,0,0
UCPceuZrm28gFBqBmmLjTooQ,1,0,0
UCPe5Yz15QpDCkhnRbRy65fA,1,0,0
UCPei_PMGmgGhbKXLCdcWVBQ,1,0,0
UCPfZu28i246_uk6faIYZGfw,1,0,0
UCPg9xBcsKl_3KTMVYU69NzQ,1,0,0
UCPiAB6q4PDMkMl5sr1CWGcw,1,1,0
UCPiOiRQrMMsuJC5wsGq5MMA,1,0,0
UCPjJTX-HcJOEicumBOdZDWQ,1,0,0
UCPjVZ7OSPqIOXup7lAgv7lQ,1,0,1
UCPjotP9qDvvTuBSAXdrhBzg,1,0,0
UCPkuXZwHq0gxenJlMOtUFDA,1,0,0
UCPoEbybnhgG_ZbjtSiu-sLw,1,0,1
UCPpR6r_EVokN1w98dx_GiMQ,1,0,1
UCPr0btfTlrGSq-1GMiMfGxQ,1,0,0
UCPrMvznzP3fxc_n4425SLKw,1,0,0
UCPt71Qf78TNlGfnchQDBBwg,1,0,0
UCPt9dGQXPX6Edrpa30jgeeA,1,0,0
UCPuR6JPgQJg5pzB3-RktS7A,0,1,0
UCPv_3kXNdIxBUlEYqfu4P1Q,1,1,0
UCPvtzWr9Si45Zncg-eygPSQ,1,0,0
UCPw1-_QIG39P7LNRrx6-Uaw,1,0,0
UCPwcGxorXZ10bCO9c42jNEg,1,0,0
UCPxT4D6pz7Vvuyv8KW5kF8g,1,0,0
UCPxjaJmBc-sCfddahBDNiBA,1,0,0
UCPyZvOm2T8s5QGUrmak5Efw,1,0,0
UCPyvrodzIU7_n2lSoyBtoJA,1,0,0
UCPzHX8wvRDMwAnbJ_MicxGQ,1,1,0
UCQ0Sz0RafTuXB7-kNGlNqoQ,1,0,0
UCQ3cWPw92qfa6uJXvLqSLog,1,0,0
UCQ3kE97OC2nsiAGRdXGMH3w,1,1,0
UCQ4T4456V9Bp8TBJgaihhMw,1,0,0
UCQ4Vp_pCe8_6tlIhNyXe6YA,1,0,0
UCQ5IYZuvmxmpFyGFsfsRYAA,1,0,0
UCQ63-05dqMipfPlB2mQs91g,1,0,0
UCQ727j_08rRW154RAVV415w,0,1,0
UCQ7yb8eBJOMgvxKnbhWj1Mw,1,0,0
UCQ8do0RpnN16DnhJor7PrkQ,1,0,0
UCQB8MQ3Ug6kDZc8774jVyvQ,1,0,0
UCQBM5oc2f9wLgbD_5x8voKA,1,0,0
UCQDhpNSImU95lkYwpmWnmaw,1,0,0
UCQEolG_gzbma_BplV-SyODw,1,0,0
UCQEpknY-LsmiR5gG3hdKxYQ,0,1,0
UCQIy9_Da3biF_p2mumJiSBg,1,0,0
UCQJxa7TwRe4WkRSnogGIAHw,1,0,0
